MODULE_EVENT_ID,MODULE_ID,EVENT_TYPE_NAME,IS_ACTIVE,CREATED_TS,MODIFIED_TS,MODULE_NAME
7D00321C48812CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ProviderMCLocationAssociationAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48822CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ProviderMCLocationAssociationUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48832CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ProviderMCLocationRestrictionAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48842CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ProviderMCLocationRestrictionUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48852CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,QuickAddProviderNetworkUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48862CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,QuickAddProviderUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48872CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ServiceGroupAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48882CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ServiceGroupCapitationCycleAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48892CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ServiceGroupCapitationCycleUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C488A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ServiceGroupUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C488B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCVosTagAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C488C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCVosTagUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D64C7A070D610D1E0530A67A28FA48C,69DEA6307A024E25BA95EF543351870D,MCMemberACGPatientResultsAdded,1,19-DEC-18,19-DEC-18,Managed Care
7D64C7A070D710D1E0530A67A28FA48C,69DEA6307A024E25BA95EF543351870D,MCMemberACGProcessSummaryAdded,1,19-DEC-18,19-DEC-18,Managed Care
8D3C66014C786A6BE0530A3C8F0A4402,69DEA6307A024E25BA95EF543351870D,MCEAccreditationAdded,1,09-JUL-19,09-JUL-19,Managed Care
8B0ACE933DA93F3FE0530A3C8F0A536F,69DEA6307A024E25BA95EF543351870D,MCMemberAssignmentRecalculated,1,11-JUN-19,11-JUN-19,Managed Care
B4287694630C67F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCMemberSPAAdded,1,15-NOV-20,15-NOV-20,Managed Care
B4287694630D67F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCMemberSPAUpdated,1,15-NOV-20,15-NOV-20,Managed Care
B4287694630E67F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCMemberSPAInvalidated,1,15-NOV-20,15-NOV-20,Managed Care
B4287694630F67F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCEDI834PCPAssignmentAdded,1,15-NOV-20,15-NOV-20,Managed Care
B4287694631067F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCEDI834PCPAssignmentUpdated,1,15-NOV-20,15-NOV-20,Managed Care
B4287694631167F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCEDI834PCPAssignmentInvalidated,1,15-NOV-20,15-NOV-20,Managed Care
B4287694631267F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCMemberChronicConditionAdded,1,15-NOV-20,15-NOV-20,Managed Care
B4287694631367F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCMemberChronicConditionUpdated,1,15-NOV-20,15-NOV-20,Managed Care
B4287694631467F4E053043D8F0A0465,69DEA6307A024E25BA95EF543351870D,MCMemberChronicConditionInvalidated,1,15-NOV-20,15-NOV-20,Managed Care
7D00321C48242CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEManagingEmployeeAssociationScreeningStatusUpdate,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48252CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEManagingEmployeeAssociationUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48262CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEManagingEmployeeFindingStatusUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48272CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEMemberLockOutsAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48282CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEMemberLockOutsInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48292CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEMemberLockOutsUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C482A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEOwnerAssociationsAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C482B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEOwnerAssociationsUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C482C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEOwnerFindingStatusUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C482D2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEOwnerScreeningStatusUpdate,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C482E2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupMaxCapacityAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C482F2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupMaxCapacityUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48302CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupMemberAssignmentAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48312CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupMemberAssignmentUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48322CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupRegCapacityAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48332CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupRegionCapacityUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48342CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEServiceGroupRestrictionAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48352CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCESubContractFindingStatusUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48362CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCESubContractorAssnScreeningStatusUpdate,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48372CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCESubContractorAssociationAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48382CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCESubContractorAssociationInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48392CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCESubContractorAssociationUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C483A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCETaxonomyAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C483B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCETaxonomyUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C483C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCFeeScheduleAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C483D2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCFeeScheduleUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C483E2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,McMassAdjustmentAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C483F2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,McMassAdjustmentUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48402CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMedicaidCaseMaintained,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48412CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMedicaidCaseSpendDownAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48422CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMedicaidCaseSpendDownInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48432CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMedicaidCaseSpendDownUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48442CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48452CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAddressAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48462CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAddressInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48472CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAddressUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48482CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberBenefitPlanInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48492CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberBenefitPlanReassignment,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C484A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberBenefitPlanUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C484B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberEligibilityExtended,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C484C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberIsValidUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C484D2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberLevelOfCareAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C484E2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberLevelOfCareInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C484F2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberLevelOfCareUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48502CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberLivingArrangementAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48512CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberLivingArrangementInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48522CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberLivingArrangementUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48532CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberMedicaidCaseAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48542CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberMedicaidCaseInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48552CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberMedicaidCaseUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48562CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberMedicareAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48572CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberMedicareUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48582CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberPopCodeAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48592CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberPopCodeInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C485A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberPopCodeUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C485B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberSpecialConditionAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C485C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberSpecialConditionUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C485D2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C485E2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCProviderQuickAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C485F2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCServiceAreaVariableAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48622CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberACGProcessSummaryUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48632CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAssignConfigAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48642CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAssignConfigUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48652CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCMemberAssignmentEvent,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E12CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274DataAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E22CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274GroupAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E32CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274GroupAffiliateAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E42CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274GroupParticipationDateAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E52CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274GroupTaxonomyAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E62CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274NetworkAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E72CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274NetworkProviderXrefAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E82CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProviderAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47E92CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProviderAffiliateAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47EA2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProviderDegreeAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47EB2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProviderForeignLanguageAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47EC2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProviderParticipationDateAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47ED2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProviderTaxonomyAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47EE2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274ProvSiteAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47EF2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteAffiliateAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F02CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteAssistiveAidAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F12CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteContactInformationAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F22CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteForeignLanguageAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F32CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteGroupXrefAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F42CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteParticipationDateAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F52CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteTaxonomyAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F62CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274SiteWorkScheduleAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F72CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274TxnAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F82CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI274TxnUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47F92CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI820FileDataAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47FA2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,EDI820FileGenerated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47FB2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEDI834FileDataAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C47FC2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEDI834FileGenerated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48002CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEncounterClaimBatchAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48012CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCFeeScheduleFieldAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48022CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCFeeScheduleFieldUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48032CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,FileLoaderHistoryAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48062CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareEntityBatchAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48072CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareProgramAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48082CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareProgramInvalidated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48092CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareProgramUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C480A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareProviderAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C480B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareProviderPRNUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C480C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,ManagedCareServiceLocationAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C480D2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEAddressAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C480E2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEAddressUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C480F2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEARRecoupmentAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48102CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEARRecoupmentUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48112CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCECategoryOfServiceAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48122CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCECategoryOfServiceUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48132CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEContactAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48142CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEContactUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48152CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEContractAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48162CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEContractUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48172CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEEFTEnrollmentAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48182CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEEFTEnrollmentUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48192CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEEmpIndividualRelationshipAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C481A2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEEnrollmentAdditionalAttachmentAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C481B2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEERAEnrollmentAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C481C2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEERAEnrollmentUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C481D2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEIdentifierAdded,1,14-DEC-18,14-DEC-18,Managed Care
7A360F787B1ECF2DE0530A67A28FACED,69DEA6307A024E25BA95EF543351870D,MCMemberEligibilityTerminated,1,08-NOV-18,08-NOV-18,Managed Care
7A360FFE4B00CF30E0530A67A28F3391,69DEA6307A024E25BA95EF543351870D,MCMemberMaintained,1,08-NOV-18,08-NOV-18,Managed Care
7D00321C481E2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEIdentifierUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C481F2CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEIRSTaxAssociationAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48202CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEIRSTaxAssociationUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48212CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEIRSTaxIdentificationAdded,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48222CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEIRSTaxIdentificationUpdated,1,14-DEC-18,14-DEC-18,Managed Care
7D00321C48232CDCE0530A67A28FFE43,69DEA6307A024E25BA95EF543351870D,MCEManagingEmployeeAssociationAdded,1,14-DEC-18,14-DEC-18,Managed Care
769ACC78FF0F4A9EE0530A67A28FB38F,69DEA6307A024E25BA95EF543351870D,MCMemberCapitationClassificationUpdated,1,24-SEP-18,24-SEP-18,Managed Care
58F6D0D902A80E83E0530A67A28F41CB,69DEA6307A024E25BA95EF543351870D,MCMemberLockOutAdded,1,11-OCT-17,11-OCT-17,Managed Care
58F6D0D902A90E83E0530A67A28F41CB,69DEA6307A024E25BA95EF543351870D,MCMemberLockOutUpdated,1,11-OCT-17,11-OCT-17,Managed Care
58F6D0D902AA0E83E0530A67A28F41CB,69DEA6307A024E25BA95EF543351870D,MCMemberLockOutInvalidated,1,11-OCT-17,11-OCT-17,Managed Care
5C448E138B4E0C0AE0530A67A28FAE35,69DEA6307A024E25BA95EF543351870D,ManagedCareEntityAdded,1,07-DEC-17,07-DEC-17,Managed Care
5C448E138B4F0C0AE0530A67A28FAE35,69DEA6307A024E25BA95EF543351870D,ManagedCareEntityUpdated,1,07-DEC-17,07-DEC-17,Managed Care
35256DEE1B3DDB44827A7D435A460A54,69DEA6307A024E25BA95EF543351870D,MCMemberBatchAdded,1,16-MAY-18,16-MAY-18,Managed Care
61EE40EC4BDA0BA5E0530A67A28F2514,69DEA6307A024E25BA95EF543351870D,MCServiceAreaAdded,1,29-JAN-18,29-JAN-18,Managed Care
61EE40EC4BDB0BA5E0530A67A28F2514,69DEA6307A024E25BA95EF543351870D,MCServiceAreaUpdated,1,29-JAN-18,29-JAN-18,Managed Care
61EE40EC4BDC0BA5E0530A67A28F2514,69DEA6307A024E25BA95EF543351870D,MCServiceAreaInvalidated,1,29-JAN-18,29-JAN-18,Managed Care
66C269714292AE21E0530A67A28F3D95,69DEA6307A024E25BA95EF543351870D,NetworkProviderParticipationAdded,1,09-MAR-18,09-MAR-18,Managed Care
66C269714293AE21E0530A67A28F3D95,69DEA6307A024E25BA95EF543351870D,NetworkProviderParticipationUpdated,1,09-MAR-18,09-MAR-18,Managed Care
66C269714294AE21E0530A67A28F3D95,69DEA6307A024E25BA95EF543351870D,NetworkProviderAdded,1,09-MAR-18,09-MAR-18,Managed Care
66C269714295AE21E0530A67A28F3D95,69DEA6307A024E25BA95EF543351870D,MCEEnrollmentAdded,1,09-MAR-18,09-MAR-18,Managed Care
66C269714296AE21E0530A67A28F3D95,69DEA6307A024E25BA95EF543351870D,MCEEnrollmentUpdated,1,09-MAR-18,09-MAR-18,Managed Care
728F6D4733F34227B239A7A44DBC6C30,69DEA6307A024E25BA95EF543351870D,MCMemberAssignmentAdded,1,23-MAR-18,23-MAR-18,Managed Care
